Continent,Species Distribution,Status,Order,FAMILY,Genus,Species,,LogMass,Combined Mass (g),Comments,Reference,IUCN status,comment,comment,Home Range Size,units for home range sizse,reference for home range
NA,Jalisco and Zacatecas to Oaxaca (Mexico),extant,Chiroptera,Vespertilionidae,Rhogeesa,gracilis,,-999.000,-999.000,,-999,,,,,,
NA,S Michoacan (Mexico),extant,Chiroptera,Vespertilionidae,Rhogeesa,mira,,-999.000,-999.000,,-999,,,,,,
NA,"Oaxaca to Sonora (Mexico), Trees Marias Isls (Mexico)",extant,Chiroptera,Vespertilionidae,Rhogeesa,parvula,,0.638,4.350,,153,,,,,,
NA,"Tamaulipas (Mexico) to Ecuador, bolivia and NE brazil, trinidad and tobago",extant,Chiroptera,Vespertilionidae,Rhogeesa,tumida,,0.648,4.450,,153,,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Caluromys,derbianus,,2.473,297.002,habitat loss,60,VU,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Chironectes,minimus,,2.976,945.998,unknown,60,LR,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Didelphis,marsupialis,,3.038,1091.164,,60,,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Didelphis,virginiana,,3.342,2195.483,,60,,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Marmosa,mexicana,,1.694,49.450,,60,,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Marmosa,canescens,,1.778,60.000,unknown,66,DD,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Micoureus,alstoni,,2.122,132.300,,61,LR,,,,,
NA,,extant,Didelphimorphia,Didelphidae,Philander,opossum,,2.875,749.998,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Blarina,carolinensis,,1.130,13.500,maximum,103,,,,,,
NA,,extant,Insectivora,Soricidae,Blarina,hylophaga,,1.161,14.500,,161,"10, 17.4",,,,,
NA,,extant,Insectivora,Soricidae,Blarina,brevicauda,,1.447,28.000,,75,,,,,,
NA,,extant,Insectivora,Soricidae,Cryptotis,parva,,0.698,4.983,,66,,,,,,
NA,"Honudas, (possibly Guatemala, El Salvador, Nicaraqua)",extant,Insectivora,Soricidae,Cryptotis,hondurensis,,0.699,5.000,restricted range,"224, 225, Neal Woodman, Pers com.",VU,Neal suggested that they are smaller than C. nigrescens in Costa Rica,,,,
NA,,extant,Insectivora,Soricidae,Cryptotis,nigrescens,,0.732,5.400,,224,,,,,,
NA,SE Costa Rica and Panama,extant,Insectivora,Soricidae,Cryptotis,gracilis,,0.845,7.000,restricted range,"Neal Woodman, pers. Com.",VU,,,,,
NA,,extant,Insectivora,Soricidae,Cryptotis,goodwini,,0.845,7.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Cryptotis,magna,,0.845,7.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Cryptotis,mexicana,,0.845,7.000,,66,,,,,,
NA,Panama,extant,Insectivora,Soricidae,Cryptotis,endersi,,0.903,8.000,restricted range,"223, Neal Woodman pers. Com",EN,Neal suggested that it was about the size of C. goldmani,,,,
NA,,extant,Insectivora,Soricidae,Cryptotis,goldmani,,0.903,8.000,,"66, 222",,,,,,
NA,,extant,Insectivora,Soricidae,Megasorex,gigas,,1.301,20.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Notiosorex,crawfordi,,0.643,4.393,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,arizonae,,0.380,2.400,"low population density, restricted range",60,VU,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,nanus,,0.380,2.400,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,hoyi,,0.411,2.575,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,gaspensis,,0.461,2.890,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,preblei,,0.491,3.100,,66,,,,,,
NA,"Canada (Alberta, Saskatchewan, Manitoba), USA (Montana, to Kansas, east to Minnesota)",extant,Insectivora,Soricidae,Sorex,haydeni,,0.544,3.500,,smithsonian book of NA mammals,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,longirostris,,0.553,3.575,,60,,,,,,
NA,"tundra west of hudson bay, Canada; Alaska USA",extant,Insectivora,Soricidae,Sorex,ugyunak,,0.556,3.600,,smithsonian book of NA mammals,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,tenellus,,0.574,3.750,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,trowbridgii,,0.580,3.800,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,saussurei,,0.667,4.650,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,cinereus,,0.668,4.658,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,ornatus,,0.698,4.985,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,dispar,,0.699,5.000,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,lyelli,,0.699,5.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,monticolus,,0.720,5.250,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,merriami,,0.771,5.900,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,vagrans,,0.771,5.900,,220,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,pacificus,,0.827,6.710,Added in by KJ and ME,68,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,emarginatus,,0.845,7.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,macrodon,,0.845,7.000,unknown,66,LR,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,milleri,,0.845,7.000,unknown,66,VU,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,oreopolus,,0.845,7.000,unknown,66,LR,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,sclateri,,0.845,7.000,restricted range,66,EN,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,stizodon,,0.845,7.000,restricted range,66,EN,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,ventralis,,0.845,7.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,veraepacis,,0.875,7.500,,60,,,,,,
NA,"Alaska, USA; Yukon, Northwest Territories, Canada",extant,Insectivora,Soricidae,Sorex,tundrensis,,0.875,7.500,,smithsonian book of NA mammals,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,fumeus,,0.886,7.700,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,arcticus,,0.911,8.150,,60,,,,,,
NA,Pacific coast from Oregon to N. California,extant,Insectivora,Soricidae,Sorex,sonomae,,0.919,8.300,,152,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,bairdii,,0.921,8.340,Added in by KJ and ME,68,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,palustris,,1.129,13.450,,60,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,alaskanus,,1.146,14.000,,66,,,,,,
NA,,extant,Insectivora,Soricidae,Sorex,bendirii,,1.207,16.100,,60,,,,,,
NA,,extant,Insectivora,Talpidae,Condylura,cristata,,1.924,84.000,,75,,,,,,
NA,,extant,Insectivora,Talpidae,Neurotrichus,gibbsii,,0.949,8.900,,60,,,,,,
NA,,extant,Insectivora,Talpidae,Parascalops,breweri,,1.708,51.000,,60,,,,,,
NA,,extant,Insectivora,Talpidae,Scalopus,aquaticus,,1.960,91.258,,60,,,,,,
NA,,extant,Insectivora,Talpidae,Scapanus,latimanus,,1.740,55.000,,60,,,,,,
NA,,extant,Insectivora,Talpidae,Scapanus,orarius,,1.787,61.200,,60,,,,,,
NA,,extant,Insectivora,Talpidae,Scapanus,townsendii,,2.151,141.700,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Brachylagus,idahoensis,,2.625,421.337,,60,LR,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,townsendii,,3.192,1554.999,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,americanus,,3.233,1710.015,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,californicus,,3.384,2422.479,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,callotis,,3.398,2500.000,habitat loss,60,LR,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,flavigularis,,3.477,2999.991,"hunting, habitat loss",66,EN,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,alleni,,3.566,3685.021,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,arcticus,,3.644,4405.041,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Lepus,othus,,3.682,4805.958,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Romerolagus,diazi,,2.678,476.650,"hunting, habitat loss","60, 137",EN,,,,,
NA,"Costa Rica, Panama",extant,Lagomorpha,Leporidae,Sylvilagus,dicei,,-999.000,-999.000,,-999,EN,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,bachmani,,2.808,643.250,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,transitionalis,,2.817,656.705,restricted habitats,60,VU,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,nuttallii,,2.878,755.092,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,audubonii,,2.949,889.631,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,,2.978,949.992,,66,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,graysoni,,2.984,964.007,"habitat loss, invasive spp",-999,EN,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,floridanus,,3.069,1172.789,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,palustris,,3.176,1499.996,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,aquaticus,,3.330,2135.797,,60,,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,cunicularius,,3.477,2999.991,"hunting, habitat loss",66,LR,,,,,
NA,,extant,Lagomorpha,Leporidae,Sylvilagus,insonus,,3.477,2999.991,"hunting, habitat loss, restricted range",66,CR,,,,,
NA,,extant,Lagomorpha,Ochotonidae,Ochotona,collaris,,2.111,129.000,,60,,,,,,
NA,,extant,Lagomorpha,Ochotonidae,Ochotona,princeps,,2.198,157.627,,60,,,,,,
NA,,extant,Perissodactyla,Tapiridae,Tapirus,bairdii,,5.477,299999.133,"hunting, habitat loss",66,EN,,,,,
NA,,extant,Primates,Cebidae,Alouatta,pigra,,3.845,7000.032,,66,,,,,,
NA,,extant,Primates,Cebidae,Alouatta,palliata,,3.862,7274.950,,60,,,,,,
NA,,extant,Primates,Cebidae,Aotus,lemurinus,,2.941,872.990,hunting,61,VU,,,,,
NA,,extant,Primates,Cebidae,Ateles,geoffroyi,,3.723,5284.939,,60,,,,,,
NA,,extant,Primates,Cebidae,Cebus,capucinus,,3.437,2733.317,,60,,,,,,
NA,,extant,Primates,Cebidae,Saimiri,oerstedii,,2.445,278.500,habitat loss,61,EN,,,,,
NA,,extant,Rodentia,Agoutidae,Agouti,paca,,3.903,8000.000,,60,,,,,,
NA,,extant,Rodentia,Aplodontidae,Aplodontia,rufa,,3.002,1003.991,"habitat loss, predators, restricted range",60,LR,,,,,
NA,,extant,Rodentia,Castoridae,Castor,canadensis,,4.339,21820.000,,75,,,,,,
NA,,extant,Rodentia,Dasyproctidae,Dasyprocta,punctata,,3.427,2674.977,,60,,,,,,
NA,,extant,Rodentia,Dasyproctidae,Dasyprocta,mexicana,,3.699,5000.000,"hunting, habitat loss",66,LR,,,,,
NA,,extant,Rodentia,Dipodidae,Napaeozapus,insignis,,1.348,22.300,,60,,,,,,
NA,,extant,Rodentia,Dipodidae,Zapus,hudsonius,,1.234,17.125,,60,,,,,,
NA,,extant,Rodentia,Dipodidae,Zapus,trinotatus,,1.439,27.500,restricted range,60,LR,,,,,
NA,,extant,Rodentia,Dipodidae,Zapus,princeps,,1.462,29.000,,60,,,,,,
NA,,extant,Rodentia,Echimyidae,Hoplomys,gymnurus,,2.380,239.999,,60,,,,,,
NA,,extant,Rodentia,Erethizontidae,Erethizon,dorsatum,,3.850,7085.329,,60,,,,,,
NA,,extant,Rodentia,Erethizontidae,Sphiggurus,mexicanus,,3.301,2000.000,Added in by KJ and ME,68,,,,,,
NA,,extant,Rodentia,Geomyidae,Geomys,pinetis,,1.929,85.000,,75,,,,,,
NA,,extant,Rodentia,Geomyidae,Geomys,bursarius,,2.309,203.751,,60,,,,,,
NA,,extant,Rodentia,Geomyidae,Geomys,arenarius,,2.314,206.001,restricted range,60,LR,,,,,
NA,,extant,Rodentia,Geomyidae,Geomys,tropicalis,,2.544,350.002,"habitat loss, restricted range",66,VU,,,,,
NA,,extant,Rodentia,Geomyidae,Geomys,personatus,,2.599,397.000,restricted range,66,LR,,,,,
NA,Nicaragua to Honduras,extant,Rodentia,Geomyidae,Orthogeomys,matagalpae,,-999.000,-999.000,,-999,,,,,,
NA,NW Colombia,extant,Rodentia,Geomyidae,Orthogeomys,thaeleri,,-999.000,-999.000,,-999,,,,,,
NA,Costa Rica,extant,Rodentia,Geomyidae,Orthogeomys,cherriei,,2.352,225.000,habitat loss,Morgan,LR,,,,,
NA,Costa Rica,extant,Rodentia,Geomyidae,Orthogeomys,underwoodi,,2.398,250.000,,72,,,,,,
NA,,extant,Rodentia,Geomyidae,Orthogeomys,cuniculus,,2.699,500.000,restricted range,66,CR,,,,,
NA,,extant,Rodentia,Geomyidae,Orthogeomys,grandis,,2.699,500.000,,66,,,,,,
NA,,extant,Rodentia,Geomyidae,Orthogeomys,hispidus,,2.699,500.000,,66,,,,,,
NA,,extant,Rodentia,Geomyidae,Orthogeomys,lanius,,2.699,500.000,,66,,,,,,
NA,Costa Rica,extant,Rodentia,Geomyidae,Orthogeomys,heterodus,,2.789,615.000,habitat loss,72,LR,,,,,
NA,Panama to Costa Rica,extant,Rodentia,Geomyidae,Orthogeomys,cavator,,2.813,650.000,,72,,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,alcorni,,2.176,150.000,persecution,66,VU,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,bulleri,,2.176,150.000,,66,,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,fumosus,,2.176,150.000,unknown,66,LR,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,neglectus,,2.176,150.000,unknown,66,CR,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,zinseri,,2.176,150.000,unknown,66,LR,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,tylorhinus,,2.396,249.012,unknown,60,LR,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,castanops,,2.401,251.750,,60,,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,merriami,,2.623,420.001,,60,,,,,,
NA,,extant,Rodentia,Geomyidae,Pappogeomys,gymnurus,,2.778,599.998,,66,,,,,,
NA,"Wyoming, USA",extant,Rodentia,Geomyidae,Thomomys,clusius,,1.763,58.000,,smithsonian book of NA mammals,,,,,,
NA,"Idaho, Montana, Wyoming, Utah",extant,Rodentia,Geomyidae,Thomomys,idahoensis,,1.826,67.000,restricted  range,smithsonian book of NA mammals,LR,,,,,
NA,,extant,Rodentia,Geomyidae,Thomomys,mazama,,1.875,75.000,"restricted range, habitat loss",66,LR,,,,,
NA,,extant,Rodentia,Geomyidae,Thomomys,monticola,,1.903,80.000,,66,,,,,,
NA,,extant,Rodentia,Geomyidae,Thomomys,bottae,,2.060,114.749,,60,,,,,,
NA,,extant,Rodentia,Geomyidae,Thomomys,talpoides,,2.114,130.083,,60,,,,,,
NA,,extant,Rodentia,Geomyidae,Thomomys,umbrinus,,2.220,166.001,,60,,,,,,
NA,"Idaho, Oregon, California, Nevada, USA",extant,Rodentia,Geomyidae,Thomomys,townsendii,,2.421,263.350,,152,,,,,,
NA,,extant,Rodentia,Geomyidae,Thomomys,bulbivorus,,2.556,359.900,Added in by KJ and ME,68,,,,,,
NA,,extant,Rodentia,Geomyidae,Zygogeomys,trichopus,,2.699,500.000,changes in native competitor dynamics,66,EN,,,,,
NA,mexico,extant,Rodentia,Heteromyidae,Chaetodipus,artus,,-999.000,-999.000,,-999,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,nelsoni,,1.197,15.750,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,spinatus,,1.214,16.350,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,intermedius,,1.217,16.500,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,penicillatus,,1.228,16.890,,265,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,pernix,,1.230,17.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,fallax,,1.272,18.700,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,formosus,,1.289,19.450,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,californicus,,1.342,22.000,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,arenarius,,1.362,23.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,goldmani,,1.362,23.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,lineatus,,1.362,23.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,baileyi,,1.421,26.350,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Chaetodipus,hispidus,,1.505,32.000,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,phillipsii,,1.613,41.000,unknown,66,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,merriami,,1.623,42.000,,75,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,nitratoides,,1.642,43.900,"habitat loss, accidental mortality (poisoning, cars)",60,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,microps,,1.737,54.600,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,agilis,,1.762,57.850,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,ordii,,1.781,60.400,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,stephensi,,1.844,69.753,habitat loss,60,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,elephantinus,,1.857,72.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,heermanni,,1.857,72.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,venustus,,1.857,72.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,panamintinus,,1.873,74.700,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,elator,,1.889,77.500,habitat loss,60,VU,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,gravipes,,1.924,83.975,"habitat loss, restricted range",60,EN,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,nelsoni,,1.947,88.599,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,deserti,,2.019,104.501,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,ingens,,2.127,133.851,habitat loss,60,CR,,,,,
NA,,extant,Rodentia,Heteromyidae,Dipodomys,spectabilis,,2.133,135.875,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Heteromys,nelsoni,,1.734,54.200,habitat loss,60,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Heteromys,gaumeri,,1.803,63.600,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Heteromys,desmarestianus,,1.860,72.500,,60,,,,,,
NA,Costa Rica,extant,Rodentia,Heteromyidae,Heteromys,oresterus,,1.874,74.800,habitat loss,71,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Heteromys,goldmani,,1.929,85.000,habitat loss,66,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Liomys,pictus,,1.602,40.000,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Liomys,salvini,,1.623,42.000,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Liomys,irroratus,,1.699,50.000,,66,,,,,,
NA,,extant,Rodentia,Heteromyidae,Liomys,adspersus,,1.813,64.999,"habitat loss, restricted range",61,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Liomys,spectabilis,,1.813,64.999,"habitat loss, restricted range",66,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Microdipodops,megacephalus,,1.019,10.450,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Microdipodops,pallidus,,1.097,12.500,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,merriami,,0.836,6.850,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,longimembris,,0.881,7.600,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,flavus,,0.888,7.733,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,flavescens,,0.944,8.800,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,inornatus,,1.037,10.883,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,fasciatus,,1.063,11.550,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,amplus,,1.068,11.700,unknown,60,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,parvus,,1.338,21.775,,60,,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,alticola,,1.380,24.000,restricted range,66,LR,,,,,
NA,,extant,Rodentia,Heteromyidae,Perognathus,xanthanotus,,1.380,24.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Arborimus,longicaudus,,1.338,21.800,,60,,,,,,
NA,,extant,Rodentia,Muridae,Arborimus,albipes,,1.362,23.000,,60,DD,,,,,
NA,California,extant,Rodentia,Muridae,Arborimus,pomo,,1.512,32.500,,97,DD,,,,,
NA,,extant,Rodentia,Muridae,Baiomys,taylori,,0.903,8.000,,60,,,,,,
NA,,extant,Rodentia,Muridae,Baiomys,musculus,,0.954,9.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Clethrionomys,californicus,,1.262,18.300,,60,,,,,,
NA,,extant,Rodentia,Muridae,Clethrionomys,gapperi,,1.278,18.983,,60,,,,,,
NA,,extant,Rodentia,Muridae,Clethrionomys,rutilus,,1.462,29.000,,66,,,,,,
NA,W Alaska & Alaskan Peninsula,extant,Rodentia,Muridae,Dicrostonyx,nelsoni,,-999.000,-999.000,,-999,,,,,,
NA,"NC Yukon Territory, Canada",extant,Rodentia,Muridae,Dicrostonyx,nunatakensis,,-999.000,-999.000,,-999,DD,-0.6313719476,,,,
NA,,extant,Rodentia,Muridae,Dicrostonyx,groenlandicus,,1.736,54.400,,60,,,,,,
NA,Canada,extant,Rodentia,Muridae,Dicrostonyx,richardsoni,,1.740,55.000,,smithsonian book of NA mammals,,,,,,
NA,,extant,Rodentia,Muridae,Dicrostonyx,hudsonius,,1.756,56.999,,66,,,,,,
NA,,extant,Rodentia,Muridae,Habromys,chinanteco,,1.602,40.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Habromys,lophurus,,1.602,40.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Habromys,simulatus,,1.602,40.000,unknown,66,LR,,,,,
NA,,extant,Rodentia,Muridae,Habromys,lepturus,,1.929,85.000,unknown,66,LR,,,,,
NA,,extant,Rodentia,Muridae,Hodomys,alleni,,2.565,367.604,unknown,60,LR,,,,,
NA,,extant,Rodentia,Muridae,Isthmomys,pirrensis,,2.140,138.000,unknown,60,LR,,,,,
NA,Panama,extant,Rodentia,Muridae,Isthmomys,flavidus,,2.369,233.684,150-200mm ,"Walkers online, 60",,1000,,,,
NA,,extant,Rodentia,Muridae,Lemmiscus,curtatus,,1.451,28.275,,66,,,,,,
NA,,extant,Rodentia,Muridae,Lemmus,sibiricus,,1.718,52.266,,60,,,,,,
NA,"Sierra de Juarez, NC Oaxaca, Mexico",extant,Rodentia,Muridae,Megadontomys,cryophilus,,-999.000,-999.000,,-999,LR,,,,,
NA,Veracruz Mexico,extant,Rodentia,Muridae,Megadontomys,nelsoni,,-999.000,-999.000,,-999,,,,,,
NA,,extant,Rodentia,Muridae,Megadontomys,thomasi,,2.045,110.999,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,oregoni,,1.309,20.350,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,pinetorum,,1.420,26.277,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,canicaudus,,1.454,28.450,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,oeconomus,,1.508,32.220,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,mexicanus,,1.544,35.000,,60,VU,,,,,
NA,,extant,Rodentia,Muridae,Microtus,montanus,,1.560,36.325,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,pennsylvanicus,,1.565,36.750,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,ochrogaster,,1.580,38.013,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,chrotorrhinus,,1.591,39.000,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,oaxacensis,,1.593,39.200,,60,LR,,,,,
NA,,extant,Rodentia,Muridae,Microtus,quasiater,,1.602,40.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,miurus,,1.613,41.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,guatemalensis,,1.623,42.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,umbrosus,,1.623,42.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,longicaudus,,1.669,46.708,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,californicus,,1.759,57.425,,60,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,townsendii,,1.811,64.750,unknown,60,LR,,,,,
NA,,extant,Rodentia,Muridae,Microtus,richardsoni,,1.929,85.000,,75,,,,,,
NA,,extant,Rodentia,Muridae,Microtus,xanthognathus,,2.100,125.751,,60,,,,,,
NA,Easternmost panama,extant,Rodentia,Muridae,Neacomys,pictus,,-999.000,-999.000,,-999,LR,,,,,
NA,Mexico,extant,Rodentia,Muridae,Nelsonia,goldmani,,-999.000,-999.000,,-999,,,,,,
NA,,extant,Rodentia,Muridae,Nelsonia,neotomodon,,1.903,80.000,,66,,,,,,
NA,,extant,Rodentia,Muridae,Neofiber,alleni,,2.425,265.999,habitat loss,60,LR,,,,,
NA,"NW Nicaragua, Honduras",extant,Rodentia,Muridae,Neotoma,chrysomelas,,-999.000,-999.000,,-999,,,,,,
